지점,지점명,일시,temp,precip,wind,humidity,dewpoint,sunshine,solar,snow,new_snow,ground_temp,source_file,month,precip_6h,new_snow_6h,temp_6h_mean,solar_3h_sum,ground_temp_lag_1h,dewpoint_depression,hour_sin,hour_cos,day_sin,day_cos
108,서울,2020-01-01 01:00:00,-5.9,0.0,1.7,40,-17.3,0.0,0.0,0.0,0.0,-2.4,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-5.9,0.0,,11.4,0.25881904510252074,0.9659258262890683,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 02:00:00,-5.7,0.0,0.1,42,-16.5,0.0,0.0,0.0,0.0,-2.4,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-5.800000000000001,0.0,-2.4,10.8,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 03:00:00,-5.6,0.0,0.0,46,-15.4,0.0,0.0,0.0,0.0,-2.7,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-5.733333333333333,0.0,-2.4,9.8,0.7071067811865476,0.7071067811865476,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 04:00:00,-5.4,0.0,0.0,50,-14.2,0.0,0.0,0.0,0.0,-2.5,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-5.65,0.0,-2.7,8.799999999999999,0.8660254037844386,0.5000000000000001,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 05:00:00,-5.2,0.0,0.0,55,-12.8,0.0,0.0,0.0,0.0,-2.2,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-5.5600000000000005,0.0,-2.5,7.6000000000000005,0.9659258262890683,0.25881904510252074,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 06:00:00,-4.8,0.0,1.9,58,-11.8,0.0,0.0,0.0,0.0,-2.1,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-5.433333333333334,0.0,-2.2,7.000000000000001,1.0,6.123233995736766e-17,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 07:00:00,-4.6,0.0,2.1,62,-10.7,0.0,0.0,0.0,0.0,-2.0,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-5.216666666666667,0.0,-2.1,6.1,0.9659258262890683,-0.25881904510252063,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 08:00:00,-4.6,0.0,1.8,64,-10.3,0.0,0.0,0.0,0.0,-1.9,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-5.033333333333333,0.0,-2.0,5.700000000000001,0.8660254037844387,-0.4999999999999998,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 09:00:00,-4.3,0.0,2.3,70,-8.9,0.0,0.04,0.0,0.0,-1.6,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-4.816666666666666,0.04,-1.9,4.6000000000000005,0.7071067811865476,-0.7071067811865475,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 10:00:00,-4.2,0.0,1.9,76,-7.8,0.0,0.17,0.0,0.0,-1.1,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-4.616666666666666,0.21000000000000002,-1.6,3.5999999999999996,0.49999999999999994,-0.8660254037844387,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 11:00:00,-3.4,0.0,1.5,75,-7.2,0.0,0.41,0.0,0.0,-0.4,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-4.316666666666666,0.62,-1.1,3.8000000000000003,0.258819045102521,-0.9659258262890682,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 12:00:00,-2.2,0.1,1.7,72,-6.5,0.5,1.0,0.0,0.0,-0.1,OBS_ASOS_TIM_20260510122544.csv,1,0.1,0.0,-3.883333333333333,1.58,-0.4,4.3,1.2246467991473532e-16,-1.0,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 13:00:00,-1.0,0.0,1.6,67,-6.3,0.0,0.93,0.0,0.0,0.4,OBS_ASOS_TIM_20260510122544.csv,1,0.1,0.0,-3.283333333333333,2.3400000000000003,-0.1,5.3,-0.2588190451025208,-0.9659258262890683,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 14:00:00,-0.4,0.0,1.2,65,-6.1,0.0,0.89,0.0,0.0,0.4,OBS_ASOS_TIM_20260510122544.csv,1,0.1,0.0,-2.5833333333333335,2.8200000000000003,0.4,5.699999999999999,-0.4999999999999997,-0.8660254037844388,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 15:00:00,0.3,0.0,0.0,62,-6.1,0.3,0.68,0.0,0.0,0.8,OBS_ASOS_TIM_20260510122544.csv,1,0.1,0.0,-1.8166666666666667,2.5,0.4,6.3999999999999995,-0.7071067811865471,-0.7071067811865479,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 16:00:00,0.3,0.0,0.0,64,-5.7,0.0,0.32,0.0,0.0,0.1,OBS_ASOS_TIM_20260510122544.csv,1,0.1,0.0,-1.0666666666666667,1.8900000000000001,0.8,6.0,-0.8660254037844385,-0.5000000000000004,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 17:00:00,0.2,0.0,0.9,65,-5.6,0.0,0.09,0.0,0.0,-0.2,OBS_ASOS_TIM_20260510122544.csv,1,0.1,0.0,-0.46666666666666673,1.09,0.1,5.8,-0.9659258262890683,-0.25881904510252063,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 18:00:00,0.1,0.0,0.8,66,-5.5,0.0,0.0,0.0,0.0,-0.1,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.08333333333333333,0.41000000000000014,-0.2,5.6,-1.0,-1.8369701987210297e-16,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 19:00:00,0.1,0.0,0.3,65,-5.7,0.0,0.0,0.0,0.0,-0.1,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,0.09999999999999999,0.09000000000000011,-0.1,5.8,-0.9659258262890684,0.2588190451025203,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 20:00:00,0.0,0.0,1.7,67,-5.4,0.0,0.0,0.0,0.0,-0.1,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,0.16666666666666666,0.0,-0.1,5.4,-0.8660254037844386,0.5000000000000001,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 21:00:00,-0.4,0.0,2.5,71,-5.0,0.0,0.0,0.0,0.0,-0.3,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,0.04999999999999999,0.0,-0.1,4.6,-0.7071067811865477,0.7071067811865474,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 22:00:00,-0.9,0.0,1.5,71,-5.5,0.0,0.0,0.0,0.0,-0.3,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.15,0.0,-0.3,4.6,-0.5000000000000004,0.8660254037844384,0.017201575418260506,0.9998520419557735
108,서울,2020-01-01 23:00:00,-0.9,0.0,1.0,70,-5.6,0.0,0.0,0.0,0.0,-0.3,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.3333333333333333,0.0,-0.3,4.699999999999999,-0.25881904510252157,0.9659258262890681,0.017201575418260506,0.9998520419557735
108,서울,2020-01-02 00:00:00,-0.7,0.0,2.1,70,-5.5,0.0,0.0,0.0,0.0,-0.4,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.46666666666666673,0.0,-0.3,4.8,0.0,1.0,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 01:00:00,-0.7,0.0,2.2,72,-5.1,0.0,0.0,0.0,0.0,-0.3,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.6,0.0,-0.4,4.3999999999999995,0.25881904510252074,0.9659258262890683,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 02:00:00,-0.6,0.0,2.2,70,-5.4,0.0,0.0,0.0,0.0,-0.4,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.6999999999999998,0.0,-0.3,4.800000000000001,0.49999999999999994,0.8660254037844387,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 03:00:00,-0.6,0.0,2.3,70,-5.4,0.0,0.0,0.0,0.0,-0.4,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.7333333333333333,0.0,-0.4,4.800000000000001,0.7071067811865476,0.7071067811865476,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 04:00:00,-0.7,0.0,2.1,70,-5.5,0.0,0.0,0.0,0.0,-0.4,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.7000000000000001,0.0,-0.4,4.8,0.8660254037844386,0.5000000000000001,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 05:00:00,-0.5,0.0,1.5,67,-5.8,0.0,0.0,0.0,0.0,-0.5,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.6333333333333333,0.0,-0.4,5.3,0.9659258262890683,0.25881904510252074,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 06:00:00,-0.6,0.0,1.7,69,-5.5,0.0,0.0,0.0,0.0,-0.5,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.6166666666666666,0.0,-0.5,4.9,1.0,6.123233995736766e-17,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 07:00:00,-0.5,0.0,1.9,65,-6.2,0.0,0.0,0.0,0.0,-0.6,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.5833333333333334,0.0,-0.5,5.7,0.9659258262890683,-0.25881904510252063,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 08:00:00,-0.4,0.0,2.3,67,-5.7,0.0,0.0,0.0,0.0,-0.6,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.5499999999999999,0.0,-0.6,5.3,0.8660254037844387,-0.4999999999999998,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 09:00:00,-0.1,0.0,2.4,67,-5.5,0.0,0.07,0.0,0.0,-0.3,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.4666666666666666,0.07000000000000012,-0.6,5.4,0.7071067811865476,-0.7071067811865475,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 10:00:00,0.7,0.0,2.0,62,-5.7,0.0,0.28,0.0,0.0,-0.2,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.23333333333333336,0.35000000000000014,-0.3,6.4,0.49999999999999994,-0.8660254037844387,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 11:00:00,1.7,0.0,2.0,57,-5.9,0.0,0.59,0.0,0.0,0.0,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,0.13333333333333333,0.9400000000000002,-0.2,7.6000000000000005,0.258819045102521,-0.9659258262890682,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 12:00:00,2.5,0.0,1.0,56,-5.4,0.0,0.64,0.0,0.0,0.9,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,0.65,1.51,0.0,7.9,1.2246467991473532e-16,-1.0,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 13:00:00,3.4,0.0,1.8,56,-4.5,0.0,0.67,0.0,0.0,1.7,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,1.3,1.9,0.9,7.9,-0.2588190451025208,-0.9659258262890683,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 14:00:00,3.7,0.0,2.3,58,-3.8,0.0,0.45,0.0,0.0,1.3,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,1.9833333333333334,1.7600000000000002,1.7,7.5,-0.4999999999999997,-0.8660254037844388,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 15:00:00,3.8,0.0,2.8,58,-3.7,0.0,0.4,0.0,0.0,1.5,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,2.6333333333333333,1.52,1.3,7.5,-0.7071067811865471,-0.7071067811865479,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 16:00:00,3.7,0.0,2.5,58,-3.8,0.0,0.27,0.0,0.0,1.0,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,3.1333333333333333,1.12,1.5,7.5,-0.8660254037844385,-0.5000000000000004,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 17:00:00,3.3,0.0,3.1,62,-3.2,0.0,0.1,0.0,0.0,0.5,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,3.4,0.7700000000000002,1.0,6.5,-0.9659258262890683,-0.25881904510252063,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 18:00:00,2.7,0.0,2.2,61,-4.0,0.0,0.0,0.0,0.0,-0.7,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,3.4333333333333336,0.3700000000000001,0.5,6.7,-1.0,-1.8369701987210297e-16,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 19:00:00,2.0,0.0,2.0,64,-4.1,0.0,0.0,0.0,0.0,-0.1,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,3.2000000000000006,0.10000000000000012,-0.7,6.1,-0.9659258262890684,0.2588190451025203,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 20:00:00,1.2,0.0,0.7,66,-4.4,0.0,0.0,0.0,0.0,-0.3,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,2.783333333333333,0.0,-0.1,5.6000000000000005,-0.8660254037844386,0.5000000000000001,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 21:00:00,0.5,0.0,0.9,68,-4.7,0.0,0.0,0.0,0.0,-0.4,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,2.2333333333333334,0.0,-0.3,5.2,-0.7071067811865477,0.7071067811865474,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 22:00:00,0.3,0.0,0.4,70,-4.5,0.0,0.0,0.0,0.0,-0.5,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,1.6666666666666667,0.0,-0.4,4.8,-0.5000000000000004,0.8660254037844384,0.03439806061360801,0.9994082116062598
108,서울,2020-01-02 23:00:00,-0.4,0.0,1.5,74,-4.4,0.0,0.0,0.0,0.0,-0.8,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,1.05,0.0,-0.5,4.0,-0.25881904510252157,0.9659258262890681,0.03439806061360801,0.9994082116062598
108,서울,2020-01-03 00:00:00,0.0,0.0,2.6,74,-4.0,0.0,0.0,0.0,0.0,-0.8,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,0.6,0.0,-0.8,4.0,0.0,1.0,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 01:00:00,-0.5,0.0,1.4,78,-3.8,0.0,0.0,0.0,0.0,-1.0,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,0.18333333333333332,0.0,-0.8,3.3,0.25881904510252074,0.9659258262890683,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 02:00:00,-1.1,0.0,1.4,80,-4.1,0.0,0.0,0.0,0.0,-1.4,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.20000000000000004,0.0,-1.0,2.9999999999999996,0.49999999999999994,0.8660254037844387,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 03:00:00,-1.5,0.0,1.5,82,-4.1,0.0,0.0,0.0,0.0,-1.6,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.5333333333333333,0.0,-1.4,2.5999999999999996,0.7071067811865476,0.7071067811865476,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 04:00:00,-1.8,0.0,2.2,81,-4.6,0.0,0.0,0.0,0.0,-1.5,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.8833333333333333,0.0,-1.6,2.8,0.8660254037844386,0.5000000000000001,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 05:00:00,-2.0,0.0,1.5,81,-4.8,0.0,0.0,0.0,0.0,-1.9,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-1.1500000000000001,0.0,-1.5,2.8,0.9659258262890683,0.25881904510252074,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 06:00:00,-2.5,0.0,2.4,85,-4.6,0.0,0.0,0.0,0.0,-2.0,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-1.5666666666666667,0.0,-1.9,2.0999999999999996,1.0,6.123233995736766e-17,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 07:00:00,-3.0,0.0,1.4,86,-5.0,0.0,0.0,0.0,0.0,-2.4,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-1.9833333333333334,0.0,-2.0,2.0,0.9659258262890683,-0.25881904510252063,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 08:00:00,-3.3,0.0,1.7,86,-5.3,0.0,0.0,0.0,0.0,-2.6,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-2.35,0.0,-2.4,2.0,0.8660254037844387,-0.4999999999999998,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 09:00:00,-2.6,0.0,2.2,74,-6.6,0.7,0.3,0.0,0.0,-1.9,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-2.5333333333333337,0.3000000000000001,-2.6,3.9999999999999996,0.7071067811865476,-0.7071067811865475,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 10:00:00,-1.0,0.0,2.2,60,-7.7,1.0,0.86,0.0,0.0,-0.9,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-2.4,1.1600000000000001,-1.9,6.7,0.49999999999999994,-0.8660254037844387,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 11:00:00,0.1,0.0,3.2,48,-9.6,1.0,1.32,0.0,0.0,-0.3,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-2.0500000000000003,2.48,-0.9,9.7,0.258819045102521,-0.9659258262890682,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 12:00:00,1.7,0.0,2.4,42,-9.8,1.0,1.62,0.0,0.0,0.2,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-1.3499999999999999,3.8000000000000003,-0.3,11.5,1.2246467991473532e-16,-1.0,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 13:00:00,2.9,0.0,2.0,35,-11.0,1.0,1.69,0.0,0.0,1.4,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.3666666666666667,4.630000000000001,0.2,13.9,-0.2588190451025208,-0.9659258262890683,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 14:00:00,4.0,0.0,3.1,30,-12.0,1.0,1.7,0.0,0.0,3.1,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,0.85,5.01,1.4,16.0,-0.4999999999999997,-0.8660254037844388,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 15:00:00,4.1,0.0,2.9,28,-12.8,1.0,1.36,0.0,0.0,2.8,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,1.9666666666666666,4.75,3.1,16.9,-0.7071067811865471,-0.7071067811865479,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 16:00:00,4.3,0.0,2.1,30,-11.7,1.0,0.89,0.0,0.0,1.7,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,2.8499999999999996,3.95,2.8,16.0,-0.8660254037844385,-0.5000000000000004,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 17:00:00,3.3,0.0,2.2,35,-10.7,1.0,0.35,0.0,0.0,0.2,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,3.3833333333333333,2.5999999999999996,1.7,14.0,-0.9659258262890683,-0.25881904510252063,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 18:00:00,2.2,0.0,1.3,38,-10.6,0.1,0.01,0.0,0.0,0.0,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,3.4666666666666663,1.25,0.2,12.8,-1.0,-1.8369701987210297e-16,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 19:00:00,1.3,0.0,1.8,39,-11.1,0.0,0.0,0.0,0.0,-0.4,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,3.1999999999999997,0.36,0.0,12.4,-0.9659258262890684,0.2588190451025203,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 20:00:00,0.6,0.0,1.2,43,-10.5,0.0,0.0,0.0,0.0,-0.6,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,2.6333333333333333,0.01,-0.4,11.1,-0.8660254037844386,0.5000000000000001,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 21:00:00,-0.5,0.0,1.2,48,-10.1,0.0,0.0,0.0,0.0,-0.8,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,1.8666666666666665,0.0,-0.6,9.6,-0.7071067811865477,0.7071067811865474,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 22:00:00,-0.8,0.0,0.6,50,-9.9,0.0,0.0,0.0,0.0,-1.1,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,1.0166666666666666,0.0,-0.8,9.1,-0.5000000000000004,0.8660254037844384,0.051584366869408364,0.9986686402879997
108,서울,2020-01-03 23:00:00,-1.0,0.0,0.6,55,-8.9,0.0,0.0,0.0,0.0,-1.5,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,0.30000000000000004,0.0,-1.1,7.9,-0.25881904510252157,0.9659258262890681,0.051584366869408364,0.9986686402879997
108,서울,2020-01-04 00:00:00,-1.5,0.0,1.4,58,-8.7,0.0,0.0,0.0,0.0,-1.8,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.31666666666666665,0.0,-1.5,7.199999999999999,0.0,1.0,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 01:00:00,-1.6,0.0,1.0,59,-8.5,0.0,0.0,0.0,0.0,-2.1,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.8000000000000002,0.0,-1.8,6.9,0.25881904510252074,0.9659258262890683,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 02:00:00,-1.9,0.0,0.7,63,-8.0,0.0,0.0,0.0,0.0,-2.3,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-1.2166666666666666,0.0,-2.1,6.1,0.49999999999999994,0.8660254037844387,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 03:00:00,-2.1,0.0,1.1,59,-9.0,0.0,0.0,0.0,0.0,-2.7,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-1.4833333333333334,0.0,-2.3,6.9,0.7071067811865476,0.7071067811865476,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 04:00:00,-2.3,0.0,1.5,62,-8.6,0.0,0.0,0.0,0.0,-2.9,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-1.7333333333333332,0.0,-2.7,6.3,0.8660254037844386,0.5000000000000001,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 05:00:00,-2.7,0.0,1.4,64,-8.5,0.0,0.0,0.0,0.0,-2.9,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-2.0166666666666666,0.0,-2.9,5.8,0.9659258262890683,0.25881904510252074,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 06:00:00,-2.4,0.0,1.3,64,-8.2,0.0,0.0,0.0,0.0,-1.7,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-2.1666666666666665,0.0,-2.9,5.799999999999999,1.0,6.123233995736766e-17,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 07:00:00,-1.8,0.0,1.6,62,-8.1,0.0,0.0,0.0,0.0,-1.3,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-2.1999999999999997,0.0,-1.7,6.3,0.9659258262890683,-0.25881904510252063,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 08:00:00,-1.8,0.0,1.1,63,-7.9,0.0,0.0,0.0,0.0,-1.5,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-2.1833333333333336,0.0,-1.3,6.1000000000000005,0.8660254037844387,-0.4999999999999998,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 09:00:00,-1.5,0.0,1.6,62,-7.8,0.0,0.11,0.0,0.0,-1.1,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-2.0833333333333335,0.11,-1.5,6.3,0.7071067811865476,-0.7071067811865475,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 10:00:00,0.1,0.0,1.2,54,-8.1,0.8,0.61,0.0,0.0,-0.4,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-1.6833333333333336,0.72,-1.1,8.2,0.49999999999999994,-0.8660254037844387,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 11:00:00,2.0,0.0,1.3,49,-7.6,1.0,1.16,0.0,0.0,-0.1,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,-0.8999999999999999,1.88,-0.4,9.6,0.258819045102521,-0.9659258262890682,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 12:00:00,4.2,0.0,2.8,51,-5.0,1.0,1.5,0.0,0.0,0.4,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,0.20000000000000004,3.2699999999999996,-0.1,9.2,1.2246467991473532e-16,-1.0,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 13:00:00,5.0,0.0,2.9,42,-6.8,1.0,1.68,0.0,0.0,2.4,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,1.3333333333333333,4.34,0.4,11.8,-0.2588190451025208,-0.9659258262890683,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 14:00:00,5.6,0.0,4.0,40,-6.9,1.0,1.62,0.0,0.0,4.0,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,2.566666666666667,4.8,2.4,12.5,-0.4999999999999997,-0.8660254037844388,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 15:00:00,6.1,0.0,2.2,33,-9.0,1.0,1.35,0.0,0.0,4.2,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,3.8333333333333335,4.65,4.0,15.1,-0.7071067811865471,-0.7071067811865479,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 16:00:00,5.6,0.0,3.4,34,-9.0,1.0,0.89,0.0,0.0,2.6,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,4.75,3.8600000000000003,4.2,14.6,-0.8660254037844385,-0.5000000000000004,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 17:00:00,4.7,0.0,3.5,36,-9.1,1.0,0.35,0.0,0.0,0.5,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,5.2,2.59,2.6,13.8,-0.9659258262890683,-0.25881904510252063,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 18:00:00,3.6,0.0,1.5,41,-8.4,0.1,0.02,0.0,0.0,0.1,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,5.1000000000000005,1.26,0.5,12.0,-1.0,-1.8369701987210297e-16,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 19:00:00,2.7,0.0,0.8,44,-8.3,0.0,0.0,0.0,0.0,-0.1,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,4.716666666666667,0.37,0.1,11.0,-0.9659258262890684,0.2588190451025203,0.06875540848113941,0.9976335468520451
108,서울,2020-01-04 20:00:00,1.8,0.0,0.5,45,-8.8,0.0,0.0,0.0,0.0,-0.5,OBS_ASOS_TIM_20260510122544.csv,1,0.0,0.0,4.083333333333333,0.02,-0.1,10.600000000000001,-0.8660254037844386,0.5000000000000001,0.06875540848113941,0.9976335468520451
